batchId,productId,productionDate,machineId,operatorId,producedQty,shift,reportId,serialNo,failureDate,location,failureMode,severity,reportedBy,testId,testDate,testName,measurementValue,unit,thresholdMin,thresholdMax,status,orderId,date,channel,qty,unitPrice,totalPrice
,P1034,,,,,,,,,,,,,,,,,,,,,O501931,2023-08-08,online,16,4287.05,68592.8
,P1021,,,,,,,,,,,,,,,,,,,,,O501932,2025-10-22,wholesale,82,2256.97,185071.54
,P1052,,,,,,,,,,,,,,,,,,,,,O501933,2023-06-16,online,1,1483.81,1483.81
,P1044,,,,,,,,,,,,,,,,,,,,,O501934,2025-01-18,online,13,3183.85,41390.05
,P1001,,,,,,,,,,,,,,,,,,,,,O501935,2025-02-28,wholesale,78,4994.45,389567.1
,P1014,,,,,,,,,,,,,,,,,,,,,O501936,2023-10-06,dealer,25,2162.3,54057.5
,P1007,,,,,,,,,,,,,,,,,,,,,O501937,2023-07-10,dealer,26,3832.78,99652.28
,P1030,,,,,,,,,,,,,,,,,,,,,O501939,2025-04-22,online,30,3917.96,117538.8
,P1016,,,,,,,,,,,,,,,,,,,,,O501940,2025-01-14,dealer,27,1324.94,35773.38
,P1057,,,,,,,,,,,,,,,,,,,,,O501941,2023-12-24,dealer,21,1438.03,30198.63
,P1017,,,,,,,,,,,,,,,,,,,,,O501942,2023-02-18,dealer,36,2275.45,81916.2
,P1023,,,,,,,,,,,,,,,,,,,,,O501944,2025-11-09,wholesale,51,2828.86,144271.86
,P1047,,,,,,,,,,,,,,,,,,,,,O501945,2023-04-15,dealer,20,2541.96,50839.2
,P1010,,,,,,,,,,,,,,,,,,,,,O501946,2025-11-10,wholesale,49,1523.57,74654.93
,P1027,,,,,,,,,,,,,,,,,,,,,O501948,2023-03-05,dealer,13,3950.13,51351.69
,P1058,,,,,,,,,,,,,,,,,,,,,O501949,2024-10-27,dealer,10,4824.83,48248.3
,P1049,,,,,,,,,,,,,,,,,,,,,O501950,2023-10-06,dealer,27,1428.63,38573.01
,P1053,,,,,,,,,,,,,,,,,,,,,O501951,2023-09-02,dealer,4,2392.5,9570.0
,P1022,,,,,,,,,,,,,,,,,,,,,O501952,2025-04-11,wholesale,49,3041.99,149057.51
,P1042,,,,,,,,,,,,,,,,,,,,,O501953,2024-03-08,online,26,2213.04,57539.04
,P1012,,,,,,,,,,,,,,,,,,,,,O501954,2023-04-12,online,46,1344.94,61867.24
,P1010,,,,,,,,,,,,,,,,,,,,,O501956,2023-08-18,online,20,1753.69,35073.8
,P1058,,,,,,,,,,,,,,,,,,,,,O501957,2024-03-10,dealer,16,5131.48,82103.68
,P1035,,,,,,,,,,,,,,,,,,,,,O501958,2024-09-04,dealer,29,1476.02,42804.58
,P1037,,,,,,,,,,,,,,,,,,,,,O501959,2025-07-18,online,7,2452.46,17167.22
,P1034,,,,,,,,,,,,,,,,,,,,,O501960,2023-05-25,dealer,30,4864.08,145922.4
,P1049,,,,,,,,,,,,,,,,,,,,,O501961,2023-06-12,dealer,15,1510.45,22656.75
,P1034,,,,,,,,,,,,,,,,,,,,,O501962,2024-03-19,dealer,11,4654.8,51202.8
,P1020,,,,,,,,,,,,,,,,,,,,,O501965,2024-08-22,dealer,12,1949.7,23396.4
,P1013,,,,,,,,,,,,,,,,,,,,,O501966,2025-05-31,wholesale,69,1762.55,121615.95
,P1026,,,,,,,,,,,,,,,,,,,,,O501967,2024-10-24,dealer,15,4866.92,73003.8
,P1009,,,,,,,,,,,,,,,,,,,,,O501968,2024-11-06,dealer,29,4107.09,119105.61
,P1007,,,,,,,,,,,,,,,,,,,,,O501969,2025-04-25,wholesale,54,4357.99,235331.46
,P1015,,,,,,,,,,,,,,,,,,,,,O501970,2023-08-23,online,26,4842.79,125912.54
,P1033,,,,,,,,,,,,,,,,,,,,,O501971,2023-12-31,online,20,2134.43,42688.6
,P1001,,,,,,,,,,,,,,,,,,,,,O501972,2023-04-12,wholesale,42,4315.09,181233.78
,P1009,,,,,,,,,,,,,,,,,,,,,O501973,2023-07-11,wholesale,51,4012.47,204635.97
,P1056,,,,,,,,,,,,,,,,,,,,,O501975,2025-09-02,online,27,2094.85,56560.95
,P1019,,,,,,,,,,,,,,,,,,,,,O501976,2025-06-12,dealer,20,4524.85,90497.0
,P1053,,,,,,,,,,,,,,,,,,,,,O501977,2025-08-14,dealer,24,2364.75,56754.0
,P1057,,,,,,,,,,,,,,,,,,,,,O501978,2024-10-28,online,33,1278.61,42194.13
,P1051,,,,,,,,,,,,,,,,,,,,,O501979,2023-01-15,dealer,10,1688.17,16881.7
,P1032,,,,,,,,,,,,,,,,,,,,,O501980,2023-12-11,online,1,1016.24,1016.24
,P1013,,,,,,,,,,,,,,,,,,,,,O501981,2025-11-15,dealer,22,1754.85,38606.7
,P1038,,,,,,,,,,,,,,,,,,,,,O501983,2023-02-04,dealer,1,2970.43,2970.43
,P1035,,,,,,,,,,,,,,,,,,,,,O501984,2024-03-10,online,19,1516.86,28820.34
,P1044,,,,,,,,,,,,,,,,,,,,,O501985,2025-02-12,dealer,17,3501.91,59532.47
,P1056,,,,,,,,,,,,,,,,,,,,,O501986,2023-12-04,online,10,2163.2,21632.0
,P1056,,,,,,,,,,,,,,,,,,,,,O501988,2025-08-03,dealer,19,2087.34,39659.46
,P1027,,,,,,,,,,,,,,,,,,,,,O501989,2023-01-28,dealer,24,4194.06,100657.44
,P1052,,,,,,,,,,,,,,,,,,,,,O501990,2024-03-20,dealer,7,1504.96,10534.72
,P1012,,,,,,,,,,,,,,,,,,,,,O501991,2025-11-12,dealer,14,1291.22,18077.08
,P1045,,,,,,,,,,,,,,,,,,,,,O501992,2025-02-04,wholesale,57,2679.85,152751.45
,P1048,,,,,,,,,,,,,,,,,,,,,O501993,2023-07-04,online,2,1810.08,3620.16
,P1058,,,,,,,,,,,,,,,,,,,,,O501994,2025-09-17,dealer,15,4910.97,73664.55
,P1032,,,,,,,,,,,,,,,,,,,,,O501995,2023-06-19,dealer,52,957.28,49778.56
,P1003,,,,,,,,,,,,,,,,,,,,,O501996,2024-01-24,dealer,21,2385.84,50102.64
,P1034,,,,,,,,,,,,,,,,,,,,,O501998,2025-01-08,wholesale,33,4941.91,163083.03
,P1033,,,,,,,,,,,,,,,,,,,,,O501999,2023-05-04,wholesale,35,2272.59,79540.65
,P1045,,,,,,,,,,,,,,,,,,,,,O502000,2024-06-20,dealer,18,2651.98,47735.64
,P1047,,,,,,,,,,,,,,,,,,,,,O502001,2025-05-24,dealer,13,2817.53,36627.89
,P1049,,,,,,,,,,,,,,,,,,,,,O502002,2024-03-05,dealer,1,1405.73,1405.73
,P1047,,,,,,,,,,,,,,,,,,,,,O502004,2024-07-25,dealer,36,2767.23,99620.28
,P1056,,,,,,,,,,,,,,,,,,,,,O502005,2024-05-24,dealer,36,2425.66,87323.76
,P1011,,,,,,,,,,,,,,,,,,,,,O502006,2023-02-27,wholesale,67,1524.28,102126.76
,P1041,,,,,,,,,,,,,,,,,,,,,O502007,2025-09-02,online,31,4137.89,128274.59
,P1015,,,,,,,,,,,,,,,,,,,,,O502008,2023-07-21,wholesale,27,4762.51,128587.77
,P1046,,,,,,,,,,,,,,,,,,,,,O502009,2025-10-04,online,8,3863.66,30909.28
,P1033,,,,,,,,,,,,,,,,,,,,,O502010,2025-11-07,wholesale,31,2069.49,64154.19
,P1034,,,,,,,,,,,,,,,,,,,,,O502011,2024-02-23,dealer,23,5070.33,116617.59
,P1058,,,,,,,,,,,,,,,,,,,,,O502012,2024-04-17,dealer,26,4478.81,116449.06
,P1032,,,,,,,,,,,,,,,,,,,,,O502013,2025-02-09,dealer,13,901.9,11724.7
,P1000,,,,,,,,,,,,,,,,,,,,,O502014,2024-11-03,dealer,17,562.27,9558.59
,P1052,,,,,,,,,,,,,,,,,,,,,O502016,2024-04-24,wholesale,33,1575.8,52001.4
,P1041,,,,,,,,,,,,,,,,,,,,,O502017,2023-03-13,dealer,33,3516.49,116044.17
,P1055,,,,,,,,,,,,,,,,,,,,,O502018,2024-11-17,dealer,2,3049.19,6098.38
,P1057,,,,,,,,,,,,,,,,,,,,,O502019,2023-12-02,online,21,1266.2,26590.2
,P1028,,,,,,,,,,,,,,,,,,,,,O502021,2024-11-13,dealer,19,934.79,17761.01
,P1013,,,,,,,,,,,,,,,,,,,,,O502023,2023-02-14,online,19,1648.18,31315.42
,P1032,,,,,,,,,,,,,,,,,,,,,O502024,2025-10-07,dealer,39,1065.58,41557.62
,P1013,,,,,,,,,,,,,,,,,,,,,O502025,2023-01-04,dealer,14,1925.54,26957.56
,P1058,,,,,,,,,,,,,,,,,,,,,O502026,2023-05-04,wholesale,31,5133.97,159153.07
,P1026,,,,,,,,,,,,,,,,,,,,,O502027,2025-05-29,online,8,4481.16,35849.28
,P1059,,,,,,,,,,,,,,,,,,,,,O502028,2024-03-18,dealer,11,3787.38,41661.18
,P1001,,,,,,,,,,,,,,,,,,,,,O502029,2025-10-30,wholesale,56,4531.66,253772.96
,P1012,,,,,,,,,,,,,,,,,,,,,O502030,2025-10-08,wholesale,36,1364.75,49131.0
,P1052,,,,,,,,,,,,,,,,,,,,,O502031,2023-12-16,dealer,8,1422.27,11378.16
,P1015,,,,,,,,,,,,,,,,,,,,,O502032,2025-09-21,wholesale,83,4185.77,347418.91
,P1016,,,,,,,,,,,,,,,,,,,,,O502033,2025-09-30,online,14,1155.17,16172.38
,P1029,,,,,,,,,,,,,,,,,,,,,O502035,2023-05-18,online,16,4928.67,78858.72
,P1056,,,,,,,,,,,,,,,,,,,,,O502036,2024-12-07,wholesale,55,2240.98,123253.9
,P1045,,,,,,,,,,,,,,,,,,,,,O502037,2024-10-20,dealer,21,2910.03,61110.63
,P1059,,,,,,,,,,,,,,,,,,,,,O502038,2024-05-19,dealer,1,3720.09,3720.09
,P1028,,,,,,,,,,,,,,,,,,,,,O502040,2024-01-03,dealer,17,918.99,15622.83
,P1015,,,,,,,,,,,,,,,,,,,,,O502041,2024-09-17,online,18,4922.65,88607.7
,P1013,,,,,,,,,,,,,,,,,,,,,O502042,2023-08-23,online,31,1744.76,54087.56
,P1013,,,,,,,,,,,,,,,,,,,,,O502043,2024-10-22,online,12,1797.78,21573.36
,P1032,,,,,,,,,,,,,,,,,,,,,O502044,2024-05-10,online,18,889.62,16013.16
,P1040,,,,,,,,,,,,,,,,,,,,,O502045,2023-09-01,wholesale,42,1097.94,46113.48
,P1004,,,,,,,,,,,,,,,,,,,,,O502047,2023-02-10,dealer,19,515.14,9787.66
,P1035,,,,,,,,,,,,,,,,,,,,,O502048,2023-09-17,wholesale,76,1542.75,117249.0
,P1023,,,,,,,,,,,,,,,,,,,,,O502050,2023-07-06,wholesale,51,2667.02,136018.02
,P1017,,,,,,,,,,,,,,,,,,,,,O502051,2023-03-16,wholesale,44,2506.35,110279.4
,P1020,,,,,,,,,,,,,,,,,,,,,O502052,2025-06-25,wholesale,38,2086.82,79299.16
,P1054,,,,,,,,,,,,,,,,,,,,,O502054,2024-07-16,dealer,25,2992.42,74810.5
,P1057,,,,,,,,,,,,,,,,,,,,,O502057,2025-08-16,online,22,1350.14,29703.08
,P1013,,,,,,,,,,,,,,,,,,,,,O502058,2024-08-29,dealer,20,1713.81,34276.2
,P1007,,,,,,,,,,,,,,,,,,,,,O502059,2024-02-19,dealer,27,3984.44,107579.88
,P1015,,,,,,,,,,,,,,,,,,,,,O502060,2023-06-24,wholesale,38,4957.56,188387.28
,P1055,,,,,,,,,,,,,,,,,,,,,O502061,2024-09-28,dealer,17,3317.41,56395.97
,P1054,,,,,,,,,,,,,,,,,,,,,O502062,2023-09-21,online,24,2954.42,70906.08
,P1037,,,,,,,,,,,,,,,,,,,,,O502063,2023-11-07,online,7,2547.58,17833.06
,P1018,,,,,,,,,,,,,,,,,,,,,O502064,2024-03-27,wholesale,43,1095.57,47109.51
,P1022,,,,,,,,,,,,,,,,,,,,,O502065,2024-09-24,dealer,38,3330.93,126575.34
,P1034,,,,,,,,,,,,,,,,,,,,,O502066,2025-10-28,dealer,5,5056.88,25284.4
,P1055,,,,,,,,,,,,,,,,,,,,,O502067,2023-11-03,wholesale,27,2916.65,78749.55
,P1034,,,,,,,,,,,,,,,,,,,,,O502068,2025-02-26,dealer,20,4887.74,97754.8
,P1022,,,,,,,,,,,,,,,,,,,,,O502069,2025-08-04,dealer,13,3096.72,40257.36
,P1018,,,,,,,,,,,,,,,,,,,,,O502070,2024-01-25,online,35,1191.03,41686.05
,P1021,,,,,,,,,,,,,,,,,,,,,O502071,2025-11-01,dealer,17,1979.25,33647.25
,P1029,,,,,,,,,,,,,,,,,,,,,O502072,2023-10-26,dealer,9,5040.52,45364.68
,P1033,,,,,,,,,,,,,,,,,,,,,O502073,2023-11-08,dealer,26,2490.59,64755.34
,P1046,,,,,,,,,,,,,,,,,,,,,O502074,2025-10-16,dealer,11,3595.97,39555.67
,P1029,,,,,,,,,,,,,,,,,,,,,O502075,2025-09-08,online,15,4580.94,68714.1
,P1006,,,,,,,,,,,,,,,,,,,,,O502076,2025-05-20,online,34,4598.53,156350.02
,P1022,,,,,,,,,,,,,,,,,,,,,O502077,2024-11-24,online,45,3580.92,161141.4
,P1029,,,,,,,,,,,,,,,,,,,,,O502079,2025-02-03,dealer,6,5254.67,31528.02
,P1028,,,,,,,,,,,,,,,,,,,,,O502080,2024-01-11,dealer,26,800.29,20807.54
,P1028,,,,,,,,,,,,,,,,,,,,,O502081,2023-12-13,dealer,9,947.91,8531.19
,P1020,,,,,,,,,,,,,,,,,,,,,O502082,2024-05-24,online,24,2165.17,51964.08
,P1030,,,,,,,,,,,,,,,,,,,,,O502084,2025-05-08,wholesale,25,3972.77,99319.25
,P1034,,,,,,,,,,,,,,,,,,,,,O502086,2025-03-05,dealer,6,4477.9,26867.4
,P1054,,,,,,,,,,,,,,,,,,,,,O502087,2024-07-30,dealer,12,3001.07,36012.84
,P1050,,,,,,,,,,,,,,,,,,,,,O502088,2025-11-03,wholesale,65,1599.93,103995.45
,P1058,,,,,,,,,,,,,,,,,,,,,O502089,2023-03-31,online,28,4976.74,139348.72
,P1050,,,,,,,,,,,,,,,,,,,,,O502090,2024-08-01,dealer,9,1698.63,15287.67
,P1052,,,,,,,,,,,,,,,,,,,,,O502091,2023-02-17,online,10,1460.09,14600.9
,P1058,,,,,,,,,,,,,,,,,,,,,O502092,2024-06-20,online,20,5031.79,100635.8
,P1044,,,,,,,,,,,,,,,,,,,,,O502093,2025-02-02,dealer,28,3676.1,102930.8
,P1040,,,,,,,,,,,,,,,,,,,,,O502094,2023-01-29,dealer,15,1162.9,17443.5
,P1059,,,,,,,,,,,,,,,,,,,,,O502095,2025-06-05,dealer,16,3513.06,56208.96
,P1004,,,,,,,,,,,,,,,,,,,,,O502096,2024-10-28,online,35,497.38,17408.3
,P1010,,,,,,,,,,,,,,,,,,,,,O502097,2023-10-10,wholesale,66,1803.8,119050.8
,P1009,,,,,,,,,,,,,,,,,,,,,O502098,2024-11-09,dealer,1,4242.0,4242.0
,P1000,,,,,,,,,,,,,,,,,,,,,O502099,2025-11-10,wholesale,35,616.89,21591.15
,P1012,,,,,,,,,,,,,,,,,,,,,O502100,2025-06-22,wholesale,61,1238.03,75519.83
,P1044,,,,,,,,,,,,,,,,,,,,,O502101,2025-01-10,online,14,3140.53,43967.42
,P1019,,,,,,,,,,,,,,,,,,,,,O502102,2025-04-20,online,28,4583.85,128347.8
,P1038,,,,,,,,,,,,,,,,,,,,,O502103,2023-08-17,dealer,4,3316.01,13264.04
,P1035,,,,,,,,,,,,,,,,,,,,,O502105,2023-05-11,online,22,1309.57,28810.54
,P1011,,,,,,,,,,,,,,,,,,,,,O502106,2025-07-11,online,27,1635.24,44151.48
,P1059,,,,,,,,,,,,,,,,,,,,,O502108,2023-06-28,wholesale,49,3662.76,179475.24
,P1051,,,,,,,,,,,,,,,,,,,,,O502109,2024-10-03,online,22,1717.14,37777.08
,P1038,,,,,,,,,,,,,,,,,,,,,O502110,2024-02-02,online,21,3328.75,69903.75
,P1012,,,,,,,,,,,,,,,,,,,,,O502111,2024-08-21,online,35,1265.25,44283.75
,P1051,,,,,,,,,,,,,,,,,,,,,O502112,2025-04-14,wholesale,72,1696.2,122126.4
,P1013,,,,,,,,,,,,,,,,,,,,,O502113,2023-05-23,online,15,1821.64,27324.6
,P1033,,,,,,,,,,,,,,,,,,,,,O502115,2025-05-24,wholesale,43,2471.69,106282.67
,P1015,,,,,,,,,,,,,,,,,,,,,O502116,2025-04-11,dealer,7,4592.51,32147.57
,P1022,,,,,,,,,,,,,,,,,,,,,O502119,2023-09-01,dealer,24,3145.61,75494.64
,P1043,,,,,,,,,,,,,,,,,,,,,O502120,2024-11-12,online,37,1788.53,66175.61
,P1037,,,,,,,,,,,,,,,,,,,,,O502121,2024-09-27,online,10,2248.53,22485.3
,P1051,,,,,,,,,,,,,,,,,,,,,O502122,2023-03-28,dealer,22,1971.52,43373.44
,P1005,,,,,,,,,,,,,,,,,,,,,O502123,2024-07-08,online,30,2266.76,68002.8
,P1012,,,,,,,,,,,,,,,,,,,,,O502125,2023-06-11,dealer,4,1289.96,5159.84
,P1024,,,,,,,,,,,,,,,,,,,,,O502126,2025-08-08,wholesale,72,1870.84,134700.48
,P1047,,,,,,,,,,,,,,,,,,,,,O502127,2024-09-21,dealer,22,2532.44,55713.68
,P1054,,,,,,,,,,,,,,,,,,,,,O502129,2025-11-08,dealer,3,3102.41,9307.23
,P1002,,,,,,,,,,,,,,,,,,,,,O502130,2024-07-02,dealer,16,4007.21,64115.36
,P1029,,,,,,,,,,,,,,,,,,,,,O502131,2024-01-15,online,6,5121.43,30728.58
,P1038,,,,,,,,,,,,,,,,,,,,,O502132,2023-04-04,dealer,6,2831.96,16991.76
,P1035,,,,,,,,,,,,,,,,,,,,,O502133,2025-10-09,dealer,18,1330.72,23952.96
,P1026,,,,,,,,,,,,,,,,,,,,,O502135,2023-03-03,wholesale,58,5268.46,305570.68
,P1057,,,,,,,,,,,,,,,,,,,,,O502137,2024-11-24,dealer,42,1427.25,59944.5
,P1029,,,,,,,,,,,,,,,,,,,,,O502138,2024-01-15,wholesale,41,5475.04,224476.64
,P1044,,,,,,,,,,,,,,,,,,,,,O502139,2023-11-01,online,12,3561.71,42740.52
,P1001,,,,,,,,,,,,,,,,,,,,,O502140,2024-08-16,wholesale,66,4907.75,323911.5
,P1035,,,,,,,,,,,,,,,,,,,,,O502142,2023-06-17,online,14,1341.47,18780.58
,P1056,,,,,,,,,,,,,,,,,,,,,O502143,2023-11-05,dealer,10,2439.27,24392.7
,P1005,,,,,,,,,,,,,,,,,,,,,O502144,2025-10-14,online,35,2310.55,80869.25
,P1012,,,,,,,,,,,,,,,,,,,,,O502145,2025-01-03,dealer,6,1377.57,8265.42
,P1054,,,,,,,,,,,,,,,,,,,,,O502146,2024-06-30,online,9,3118.51,28066.59
,P1054,,,,,,,,,,,,,,,,,,,,,O502148,2024-12-07,dealer,17,2801.98,47633.66
,P1040,,,,,,,,,,,,,,,,,,,,,O502149,2023-01-18,dealer,14,1245.64,17438.96
,P1052,,,,,,,,,,,,,,,,,,,,,O502150,2024-05-27,dealer,18,1580.15,28442.7
,P1052,,,,,,,,,,,,,,,,,,,,,O502151,2024-03-24,dealer,25,1405.31,35132.75
,P1036,,,,,,,,,,,,,,,,,,,,,O502152,2023-09-23,online,8,1080.88,8647.04
,P1008,,,,,,,,,,,,,,,,,,,,,O502154,2025-01-04,wholesale,41,3948.25,161878.25
,P1057,,,,,,,,,,,,,,,,,,,,,O502155,2025-06-04,dealer,25,1460.94,36523.5
,P1019,,,,,,,,,,,,,,,,,,,,,O502156,2024-05-28,dealer,4,4043.81,16175.24
,P1022,,,,,,,,,,,,,,,,,,,,,O502157,2024-09-21,dealer,17,2991.71,50859.07
,P1002,,,,,,,,,,,,,,,,,,,,,O502158,2024-09-11,dealer,26,4407.74,114601.24
,P1009,,,,,,,,,,,,,,,,,,,,,O502159,2023-01-09,online,19,3914.23,74370.37
,P1035,,,,,,,,,,,,,,,,,,,,,O502160,2024-08-30,dealer,11,1500.84,16509.24
,P1042,,,,,,,,,,,,,,,,,,,,,O502161,2025-04-21,dealer,14,1897.9,26570.6
,P1016,,,,,,,,,,,,,,,,,,,,,O502162,2025-08-26,dealer,39,1389.07,54173.73
,P1049,,,,,,,,,,,,,,,,,,,,,O502165,2023-04-15,dealer,22,1398.17,30759.74
,P1036,,,,,,,,,,,,,,,,,,,,,O502168,2024-01-28,wholesale,56,1011.09,56621.04
,P1003,,,,,,,,,,,,,,,,,,,,,O502170,2024-05-22,wholesale,57,2391.87,136336.59
,P1003,,,,,,,,,,,,,,,,,,,,,O502171,2024-02-23,dealer,28,2474.78,69293.84
,P1004,,,,,,,,,,,,,,,,,,,,,O502172,2023-03-19,dealer,4,551.16,2204.64
,P1043,,,,,,,,,,,,,,,,,,,,,O502173,2024-11-15,online,42,1841.29,77334.18
,P1049,,,,,,,,,,,,,,,,,,,,,O502174,2025-08-28,dealer,14,1498.62,20980.68
,P1000,,,,,,,,,,,,,,,,,,,,,O502175,2024-02-21,dealer,11,651.84,7170.24
,P1002,,,,,,,,,,,,,,,,,,,,,O502176,2025-03-15,online,23,3915.06,90046.38
,P1009,,,,,,,,,,,,,,,,,,,,,O502177,2023-05-04,wholesale,74,4243.87,314046.38
,P1013,,,,,,,,,,,,,,,,,,,,,O502179,2023-06-13,online,19,1840.45,34968.55
,P1020,,,,,,,,,,,,,,,,,,,,,O502180,2025-11-11,dealer,22,2129.89,46857.58
,P1002,,,,,,,,,,,,,,,,,,,,,O502181,2025-08-31,dealer,31,3925.92,121703.52
,P1029,,,,,,,,,,,,,,,,,,,,,O502182,2023-05-31,online,10,5054.1,50541.0
,P1049,,,,,,,,,,,,,,,,,,,,,O502183,2024-12-04,wholesale,44,1463.5,64394.0
,P1050,,,,,,,,,,,,,,,,,,,,,O502184,2025-09-07,dealer,11,1888.91,20778.01
,P1003,,,,,,,,,,,,,,,,,,,,,O502187,2023-09-14,wholesale,28,2369.69,66351.32
,P1018,,,,,,,,,,,,,,,,,,,,,O502188,2024-05-01,dealer,36,1242.47,44728.92
,P1038,,,,,,,,,,,,,,,,,,,,,O502191,2023-01-13,dealer,22,2833.17,62329.74
,P1051,,,,,,,,,,,,,,,,,,,,,O502193,2024-02-12,online,21,1994.51,41884.71
,P1029,,,,,,,,,,,,,,,,,,,,,O502194,2023-10-04,wholesale,57,5022.07,286257.99
,P1046,,,,,,,,,,,,,,,,,,,,,O502195,2023-04-07,dealer,13,3862.68,50214.84
,P1024,,,,,,,,,,,,,,,,,,,,,O502196,2023-04-13,dealer,23,1872.73,43072.79
,P1028,,,,,,,,,,,,,,,,,,,,,O502197,2024-05-01,online,8,936.7,7493.6
,P1015,,,,,,,,,,,,,,,,,,,,,O502198,2024-01-05,online,38,4141.66,157383.08
,P1007,,,,,,,,,,,,,,,,,,,,,O502199,2024-12-18,wholesale,60,4074.0,244440.0
,P1022,,,,,,,,,,,,,,,,,,,,,O502200,2023-09-08,dealer,34,3433.9,116752.6
,P1029,,,,,,,,,,,,,,,,,,,,,O502201,2024-04-28,dealer,25,5495.82,137395.5
,P1001,,,,,,,,,,,,,,,,,,,,,O502202,2025-07-16,online,13,4634.78,60252.14
,P1057,,,,,,,,,,,,,,,,,,,,,O502204,2023-02-19,dealer,13,1241.81,16143.53
,P1031,,,,,,,,,,,,,,,,,,,,,O502205,2023-08-28,wholesale,25,4907.05,122676.25
,P1004,,,,,,,,,,,,,,,,,,,,,O502206,2024-02-21,dealer,26,498.83,12969.58
,P1017,,,,,,,,,,,,,,,,,,,,,O502209,2024-08-01,dealer,17,2199.38,37389.46
,P1052,,,,,,,,,,,,,,,,,,,,,O502211,2024-09-05,online,13,1611.52,20949.76
,P1024,,,,,,,,,,,,,,,,,,,,,O502212,2023-03-15,wholesale,54,2242.75,121108.5
,P1024,,,,,,,,,,,,,,,,,,,,,O502214,2024-10-30,dealer,7,2081.59,14571.13
,P1044,,,,,,,,,,,,,,,,,,,,,O502215,2023-05-10,dealer,5,3624.85,18124.25
,P1043,,,,,,,,,,,,,,,,,,,,,O502216,2025-10-04,online,4,1746.43,6985.72
,P1027,,,,,,,,,,,,,,,,,,,,,O502217,2024-01-16,online,29,4158.39,120593.31
,P1038,,,,,,,,,,,,,,,,,,,,,O502218,2024-03-08,dealer,18,3025.1,54451.8
,P1013,,,,,,,,,,,,,,,,,,,,,O502219,2024-02-11,dealer,6,1910.4,11462.4
,P1001,,,,,,,,,,,,,,,,,,,,,O502220,2023-10-30,dealer,27,5020.84,135562.68
,P1011,,,,,,,,,,,,,,,,,,,,,O502224,2023-03-23,online,20,1739.61,34792.2
,P1033,,,,,,,,,,,,,,,,,,,,,O502225,2023-12-17,wholesale,47,2277.82,107057.54
,P1025,,,,,,,,,,,,,,,,,,,,,O502226,2023-04-22,wholesale,27,1465.16,39559.32
,P1027,,,,,,,,,,,,,,,,,,,,,O502227,2023-10-28,wholesale,46,4113.89,189238.94
,P1047,,,,,,,,,,,,,,,,,,,,,O502228,2025-01-29,wholesale,40,2539.45,101578.0
,P1051,,,,,,,,,,,,,,,,,,,,,O502229,2025-07-29,dealer,1,1895.75,1895.75
,P1028,,,,,,,,,,,,,,,,,,,,,O502230,2025-02-06,online,29,803.28,23295.12
,P1016,,,,,,,,,,,,,,,,,,,,,O502232,2023-06-26,dealer,1,1228.71,1228.71
,P1010,,,,,,,,,,,,,,,,,,,,,O502233,2023-07-07,wholesale,68,1618.54,110060.72
,P1043,,,,,,,,,,,,,,,,,,,,,O502234,2024-07-28,dealer,17,1751.42,29774.14
,P1059,,,,,,,,,,,,,,,,,,,,,O502235,2024-02-29,wholesale,47,3317.43,155919.21
,P1021,,,,,,,,,,,,,,,,,,,,,O502238,2024-01-14,dealer,27,1989.0,53703.0
,P1045,,,,,,,,,,,,,,,,,,,,,O502239,2023-10-26,dealer,17,2759.29,46907.93
,P1037,,,,,,,,,,,,,,,,,,,,,O502240,2023-12-03,online,18,2210.28,39785.04
,P1051,,,,,,,,,,,,,,,,,,,,,O502241,2023-08-24,online,6,1832.42,10994.52
,P1030,,,,,,,,,,,,,,,,,,,,,O502242,2024-07-21,dealer,20,3476.0,69520.0
,P1013,,,,,,,,,,,,,,,,,,,,,O502243,2025-02-21,dealer,1,1816.96,1816.96
,P1035,,,,,,,,,,,,,,,,,,,,,O502244,2025-02-09,wholesale,72,1529.45,110120.4
,P1013,,,,,,,,,,,,,,,,,,,,,O502245,2024-11-24,dealer,30,1992.77,59783.1
,P1015,,,,,,,,,,,,,,,,,,,,,O502248,2023-06-12,dealer,8,4161.13,33289.04
,P1003,,,,,,,,,,,,,,,,,,,,,O502249,2023-11-05,wholesale,44,2434.75,107129.0
,P1019,,,,,,,,,,,,,,,,,,,,,O502250,2025-08-28,dealer,10,4002.9,40029.0
,P1000,,,,,,,,,,,,,,,,,,,,,O502251,2025-08-22,online,36,547.32,19703.52
,P1046,,,,,,,,,,,,,,,,,,,,,O502253,2024-12-25,dealer,35,3561.49,124652.15
,P1052,,,,,,,,,,,,,,,,,,,,,O502254,2023-03-23,dealer,4,1522.93,6091.72
,P1034,,,,,,,,,,,,,,,,,,,,,O502255,2024-01-26,online,20,4417.28,88345.6
,P1013,,,,,,,,,,,,,,,,,,,,,O502257,2023-04-09,dealer,23,1692.83,38935.09
,P1016,,,,,,,,,,,,,,,,,,,,,O502258,2023-06-08,dealer,22,1218.98,26817.56
,P1021,,,,,,,,,,,,,,,,,,,,,O502259,2025-07-22,online,9,1939.49,17455.41
,P1024,,,,,,,,,,,,,,,,,,,,,O502260,2024-05-08,dealer,26,2125.8,55270.8
,P1001,,,,,,,,,,,,,,,,,,,,,O502261,2024-06-17,wholesale,20,4593.87,91877.4
